model,8-layer-model,data augumentation,yes,learning rate,exponent,weight decay,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
model,8-layer-model,data augumentation,no,learning rate,constant,weight decay,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_losses,4.037581526,3.842440964,3.703778648,3.618396087,3.548165399,3.460398537,3.438228165,3.403667353,3.381014362,3.343978553,3.337110612,3.319100172,3.307269598,3.291535402,3.259394615,3.256834611,3.220973163,3.232631301,3.211729996,3.185094488,3.184100488,3.168748153,3.164137515,3.152348859,3.130149694,3.122122372,3.123187704,3.090393995,3.078399736,3.07039143,3.072407104,3.06579067,3.047619718,3.040763395,3.039553799,3.034845561,3.002361964,2.986627828,2.997791878,2.968843427,2.972930192,2.97090239,2.960336224,2.962307231,2.935889491,2.94402997,2.919885651,2.915038842,2.903334974,2.900891243,2.880622478,2.872686715,2.872887991,2.865904882,2.857981356,2.849080485,2.849705172,2.832928274,2.828410713,2.823179629,2.830691205,2.80526662,2.787600987,2.807319532,2.78824029,2.793219608,2.770703564,2.777173353,2.755530995,2.762374598,2.734460114,2.763539489,2.743496673,2.724169706,2.736678893,2.713523901,2.715834284,2.72477215,2.676812046,2.690464217,2.692742859,2.673769389,2.674934351,2.666764277,2.640027598,2.674908671,2.661261852,2.654297289,2.64459315,2.653423875,2.635223859,2.622994617,2.616253556,2.644284897,2.623197169,2.586799283,2.604437931,2.59897979,2.602509612,2.593141089,2.587609572,2.579291692,2.564039618,2.567513254,2.564536946,2.568998564,2.550947986,2.535984703,2.56820949,2.512996139,2.565190035,2.52356617,2.496295466,2.521407258,2.510728042,2.490556513,2.478382098,2.478501473,2.505352729,2.491782188,2.499190879,2.483767789,2.448556994,2.486152462,2.441593619,2.470633342,2.457904611,2.438030764,2.429430073,2.453620634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val_losses,4.042998856,3.704742426,3.477824488,3.457889009,3.431742049,3.396400814,3.383314112,3.340589901,3.523519308,3.33176171,3.324596148,3.28136592,3.492503366,3.24671347,3.271587976,3.258332558,3.333180282,3.176137676,3.24117428,3.196808798,3.238879989,3.112015228,3.138838345,3.118551491,3.129389131,3.08651186,3.103160454,3.086137857,3.145186565,3.03254272,3.190919254,3.082150881,3.194793385,3.744618155,2.99197854,3.106102976,3.073582573,2.967337733,3.218353195,3.041810913,3.177383923,3.148914971,3.04163563,3.100135174,3.037294362,2.99890234,3.062016253,3.418969646,2.998716168,3.250032969,2.869771189,3.225469608,2.968170361,3.134306844,2.854703804,3.113388903,2.979380607,2.921272554,2.858477693,2.776497801,2.806066468,2.976314705,2.834739794,2.910778702,2.942677654,3.031716965,2.906687865,2.757967387,2.802940166,2.907356318,2.797063405,2.869815154,2.783608751,2.844059445,2.828842985,2.803117689,3.012511901,2.788113914,3.194148447,3.223578741,2.743371252,2.846260287,2.841977179,2.729507423,2.904800427,2.794843463,2.888911572,2.753905149,2.92103321,2.697807754,3.011964924,3.095898418,2.840161471,2.873292253,2.78638057,2.76354603,2.786574195,2.725969873,2.914831924,2.664280958,3.054222071,3.140002219,2.788265369,2.733725451,2.741493925,2.905815575,3.144282985,2.966839069,2.69285854,2.741130218,2.703727888,2.903270916,2.877882458,2.735140358,2.804805307,2.952341602,2.792105334,2.701152308,3.05037982,2.840960377,2.691659834,3.027813895,2.698712946,3.078190373,2.686225251,2.734715251,2.943027367,2.987713447,2.661807898,2.867627859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_accs,0.034520349,0.043968023,0.062681686,0.068313953,0.069222384,0.079396802,0.093931686,0.094840116,0.092296512,0.102289244,0.107739826,0.112645349,0.112827035,0.114098837,0.121002907,0.114280523,0.138444767,0.125363372,0.135356105,0.143168605,0.141170058,0.144440407,0.150981105,0.155704942,0.155523256,0.161700581,0.155704942,0.167514535,0.168968023,0.169513081,0.16587936,0.174418605,0.176962209,0.171329942,0.176417151,0.173510174,0.186773256,0.189135174,0.184593023,0.191133721,0.187863372,0.185138081,0.190770349,0.186228198,0.20221657,0.194040698,0.202034884,0.207485465,0.199491279,0.19712936,0.208030523,0.213481105,0.2109375,0.212209302,0.219295058,0.218204942,0.216569767,0.21875,0.222565407,0.214934593,0.22474564,0.231286337,0.226744186,0.223110465,0.21875,0.226925872,0.238553779,0.229651163,0.232739826,0.236555233,0.239098837,0.234738372,0.242732558,0.244186047,0.241824128,0.242914244,0.25,0.243640988,0.257994186,0.252906977,0.243277616,0.252180233,0.25090843,0.261809593,0.260174419,0.250363372,0.2578125,0.252906977,0.25599564,0.253633721,0.259992733,0.253997093,0.261082849,0.252361919,0.257267442,0.27252907,0.26744186,0.275072674,0.271075581,0.27252907,0.272710756,0.281431686,0.285610465,0.272347384,0.281431686,0.279069767,0.283793605,0.287790698,0.284156977,0.291061047,0.276162791,0.286155523,0.296693314,0.290152616,0.291787791,0.297601744,0.296511628,0.304869186,0.281431686,0.293786337,0.294694767,0.294331395,0.307594477,0.303052326,0.305777616,0.293422965,0.298328488,0.299963663,0.315952035,0.299963663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val_accs,0.05575,0.074824825,0.091341341,0.08975,0.108858859,0.101101101,0.102852853,0.10775,0.088088088,0.111111111,0.11275,0.12987988,0.076076076,0.131881882,0.12,0.126376376,0.118118118,0.155405405,0.1375,0.145645646,0.117867868,0.159,0.155405405,0.158658659,0.166166166,0.177,0.161661662,0.166916917,0.1595,0.19044044,0.146646647,0.163163163,0.14375,0.062062062,0.195445445,0.163163163,0.162,0.206956957,0.124874875,0.16975,0.146146146,0.154404404,0.181681682,0.159,0.171421421,0.185935936,0.16075,0.118618619,0.192192192,0.12962963,0.2205,0.145645646,0.192942943,0.156906907,0.22425,0.163663664,0.18993994,0.19825,0.223473474,0.247747748,0.237487488,0.20425,0.237987988,0.215465465,0.20025,0.17017017,0.203203203,0.254004004,0.24175,0.204704705,0.239489489,0.223973974,0.243,0.232982983,0.221221221,0.24125,0.188688689,0.250750751,0.169169169,0.16275,0.248748749,0.227227227,0.22775,0.256006006,0.22022022,0.236486487,0.22125,0.243493494,0.215715716,0.254254254,0.1925,0.184934935,0.229479479,0.22375,0.246746747,0.251001001,0.230980981,0.265,0.22022022,0.285535536,0.1935,0.185185185,0.240490491,0.264264264,0.2575,0.213713714,0.187437437,0.217217217,0.26525,0.2494995,0.261511512,0.22375,0.233983984,0.254254254,0.238238238,0.21275,0.240990991,0.262512513,0.20825,0.232732733,0.268268268,0.2002002,0.254,0.204954955,0.272022022,0.253253253,0.233,0.212712713,0.270520521,0.2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer learning,mobilenet,data augumentation,yes,learning rate,exponent,weight decay,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_losses,4.054842674,3.690604437,3.683294621,3.68300734,3.677816758,3.675206345,3.687822055,3.679278306,3.664410981,3.665839019,3.668046985,3.685796901,3.664868571,3.665018449,3.696610462,3.656701114,3.649907797,3.668866151,3.652923606,3.608053551,3.638509438,3.62907903,3.629846571,3.624989307,3.613893979,3.635742782,3.607055679,3.56513077,3.581572488,3.589444095,3.5941794,3.557547119,3.567680478,3.542354214,3.533543975,3.537131106,3.531536714,3.512709745,3.522617834,3.51862453,3.505462685,3.479196848,3.464160092,3.459918076,3.452660494,3.40279534,3.393303997,3.397393641,3.380768201,3.377702165,3.353719843,3.33063044,3.304235787,3.242034543,3.215542466,3.162571922,3.167670694,3.096115656,3.091640872,3.064253524,2.966388909,2.973741892,2.954580387,2.937699174,2.840383675,2.873142048,2.825345799,2.755583842,2.796271748,2.791811511,2.720947245,2.675692297,2.638576302,2.637232767,2.620526878,2.560451544,2.580032788,2.5308185,2.516428971,2.491124899,2.467576188,2.443910317,2.431009441,2.437131248,2.423390322,2.393960967,2.374572531,2.388967116,2.362883044,2.353736257,2.316967551,2.310933178,2.249485361,2.25807906,2.268378334,2.261168334,2.204972718,2.241103831,2.201166475,2.217563166,2.191231784,2.160059968,2.117760953,2.143034625,2.131107118,2.069871193,2.0923593,2.062638524,2.049533685,2.038390353,2.015201829,2.000328413,1.986706124,2.003576399,1.961486939,1.991327067,1.960887686,1.955828695,1.935697346,1.918093248,1.91005068,1.902985389,1.870452068,1.865340475,1.871226411,1.875195305,1.857508216,1.836636642,1.862615763,1.81566444,1.809486756,1.834288819,1.827161714,1.815082442,1.787584658,1.778854951,1.799121366,1.789365895,1.771715927,1.767771696,1.777113826,1.779905033,1.747449647,1.729175857,1.730779382,1.719522616,1.733962602,1.70528487,1.712148895,1.706998537,1.668954187,1.661528372,1.698118909,1.694567449,1.68316606,1.65394251,1.67884175,1.671319713,1.640248099,1.662266866,1.64671085,1.675006995,1.649231779,1.65678698,1.678825341,1.624249832,1.633397793,1.630373749,1.630189186,1.623485776,1.640841867,1.605248939,1.634395408,1.629409058,1.602758399,1.593403824,1.577723314,1.594610043,1.565372196,1.573372935,1.567866264,1.616792201,1.591148995,1.581515757,1.56525592,1.543564656,1.61100167,1.560625004,1.557956635,1.585300746,1.531475069,1.584045852,1.521065459,1.548171751,1.511480774,1.56916489,1.567970822,1.536392894,1.538704353,1.555705695
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
val_losses,3.615128458,3.649823781,3.681156799,3.609043882,3.641785942,3.582391814,3.612936118,3.609083406,3.614078181,3.561132942,3.629724281,3.608309966,3.595329499,3.840293368,3.546038071,3.609885521,3.433557085,3.557320505,3.466666775,3.44952036,3.462784464,3.445451982,3.455860107,3.35173416,3.428574331,3.411040157,3.364829331,3.316353462,3.38150728,3.336940363,3.204404142,3.35534669,3.291205965,3.206018223,3.273924935,3.14441476,3.16857918,3.121051667,3.287462387,3.098901377,3.012890733,3.030490686,2.966902406,3.035419584,2.937393641,2.968873672,2.950843317,2.975981533,2.873016199,2.835605396,2.889876808,2.8151816,2.706276346,2.686078121,2.557009316,2.552655637,2.530758059,2.524699687,2.481519655,2.462523179,2.427133227,2.393004944,2.351771212,2.234851194,2.273668658,2.263812181,2.228917224,2.18868233,2.246860673,2.199187753,2.136281951,2.128650675,2.020422626,2.077960978,2.093208823,2.034796018,2.033216596,2.00229508,1.96607649,1.980131567,1.937794472,1.9947955,1.99718312,1.995097543,1.99419152,1.9764751,1.893292409,1.959507653,1.847999373,1.943408686,1.904125628,1.853492824,1.839992283,1.87676883,1.847274568,1.862315964,1.826223805,1.853086136,1.750776443,1.792566793,1.818379547,1.81113283,1.765475401,1.745610985,1.76688785,1.73476212,1.668994604,1.743136532,1.745626368,1.707244499,1.661000903,1.748478079,1.728467533,1.685928575,1.751402299,1.730139665,1.699086766,1.721358932,1.664134942,1.703099391,1.646669823,1.663463201,1.672707767,1.658292117,1.66527193,1.654926005,1.640027107,1.648647109,1.674968453,1.615647336,1.613412308,1.637226114,1.601046467,1.648922427,1.639752157,1.621416122,1.597586869,1.629400526,1.64191647,1.613420516,1.624599514,1.616121522,1.620066402,1.551267193,1.57160909,1.568605273,1.587746927,1.618821255,1.593666474,1.574417226,1.612980138,1.559273193,1.576356043,1.586363542,1.597834144,1.569066005,1.565572252,1.584435132,1.553327343,1.592989714,1.542869919,1.534809188,1.527353702,1.54661204,1.587699554,1.539972178,1.517657264,1.518560037,1.534733996,1.534608902,1.538896634,1.54524096,1.552475067,1.535917399,1.55912671,1.539647298,1.521213085,1.542964281,1.522661158,1.559692767,1.541263815,1.580700836,1.556454754,1.526501734,1.602019236,1.481402734,1.546245921,1.562436168,1.492251081,1.518862279,1.525146479,1.543035965,1.530512853,1.519519157,1.52270371,1.566360497,1.529154225,1.567855382,1.499265043,1.530629526
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
